X,Y,Concentration_Ground
580.0,-60.0,15.740069197498107
580.0,-40.0,15.536865754095325
580.0,-20.0,15.145509597354922
580.0,0.0,14.608893166905048
580.0,20.0,13.97762427793084
580.0,40.0,13.304385771657577
580.0,60.0,12.636595617605794
580.0,80.0,12.008316837283413
580.0,100.0,11.433617891019077
580.0,120.0,10.904351479414023
580.0,140.0,10.394195607302434
580.0,160.0,9.867799517980917
580.0,180.0,9.29137893866266
580.0,200.0,8.641177075713669
580.0,220.0,7.908126537226331
580.0,240.0,7.098839036068371
580.0,260.0,6.233817081946265
580.0,280.0,5.3437951617475
580.0,300.0,4.464907120338637
580.0,320.0,3.6332735441757595
580.0,340.0,2.8797156162409046
580.0,360.0,2.225538874548858
580.0,380.0,1.6803951131860055
580.0,400.0,1.2427773025882292
580.0,420.0,0.9027528753752332
580.0,440.0,0.6456972944011894
580.0,460.0,0.45568754610170265
580.0,480.0,0.3178028212968524
580.0,500.0,0.21927323724005085
580.0,520.0,0.14979441503419438
580.0,540.0,0.10137696798549518
580.0,560.0,0.06800020292339319
580.0,580.0,0.045223766393785655
580.0,600.0,0.029829448939397853
580.0,620.0,0.01951941740026843
580.0,640.0,0.01267478202970903
580.0,660.0,0.008168904805777038
580.0,680.0,0.005226648124136088
580.0,700.0,0.003320423737778322
580.0,720.0,0.002094773606527903
580.0,740.0,0.0013125136724299726
580.0,760.0,0.0008168277808937778
580.0,780.0,0.0005049408153612238
580.0,800.0,0.000310058196536092
580.0,820.0,0.00018911774505907359
580.0,840.0,0.00011457202003975753
580.0,860.0,6.892996413462311e-05
580.0,880.0,4.116528257312789e-05
580.0,900.0,2.4373697551282912e-05
580.0,920.0,1.4256810559877485e-05
580.0,940.0,8.147172356403282e-06
580.0,960.0,4.38335500109267e-06
580.0,980.0,1.9075103579772695e-06
580.0,1000.0,0.0
600.0,-1000.0,0.0
600.0,-980.0,9.945338598116908e-07
600.0,-960.0,2.2849373408974736e-06
600.0,-940.0,4.245602816919606e-06
600.0,-920.0,7.426414328614942e-06
600.0,-900.0,1.2690412779336073e-05
600.0,-880.0,2.142269127036291e-05
600.0,-860.0,3.585526594101496e-05
600.0,-840.0,5.957522760597652e-05
600.0,-820.0,9.831810080781902e-05
600.0,-800.0,0.00016120048369529594
600.0,-780.0,0.00026262354831499564
600.0,-760.0,0.000425192842470518
600.0,-740.0,0.0006841651652421303
600.0,-720.0,0.0010941703756666096
600.0,-700.0,0.0017392912710572
600.0,-680.0,0.0027480511820189286
600.0,-660.0,0.004315495358795797
600.0,-640.0,0.006735398540813349
600.0,-620.0,0.010446716931086678
600.0,-600.0,0.01609972099442287
600.0,-580.0,0.024648697615166394
600.0,-560.0,0.037479402680265596
600.0,-540.0,0.05657990998312755
600.0,-520.0,0.08476182624371101
600.0,-500.0,0.12593275383491076
600.0,-480.0,0.1854070260019621
600.0,-460.0,0.2702163088253015
600.0,-440.0,0.38934279854931286
600.0,-420.0,0.5537505154018931
600.0,-400.0,0.7760529756648111
600.0,-380.0,1.0696616175843399
600.0,-360.0,1.4473437232139468
600.0,-340.0,1.919286619028825
600.0,-320.0,2.4909643701094812
600.0,-300.0,3.1612373176361412
600.0,-280.0,3.9211058765096114
600.0,-260.0,4.753389843105272
600.0,-240.0,5.633390666106819
600.0,-220.0,6.530408656743269
600.0,-200.0,7.4098804162839
600.0,-180.0,8.235873035763634
600.0,-160.0,8.973692418056627
600.0,-140.0,9.592403132846968
600.0,-120.0,10.0670968732551
600.0,-100.0,10.380777309194515
600.0,-80.0,10.525749273341232
600.0,-60.0,10.50441071721158
600.0,-40.0,10.329347744999096
600.0,-20.0,10.022627056875972
600.0,0.0,9.614169927148414
600.0,20.0,9.139092748567265
600.0,40.0,8.63395492013092
600.0,60.0,8.132052653501747
600.0,80.0,7.658337466489779
600.0,100.0,7.225181043938254
600.0,120.0,6.830637802839531
600.0,140.0,6.460379157521107
600.0,160.0,6.092942144284465
600.0,180.0,5.706383263701671
600.0,200.0,5.284092222458759
600.0,220.0,4.818394382197588
600.0,240.0,4.311685865879222
600.0,260.0,3.7755068044705355
600.0,280.0,3.2281420940940153
600.0,300.0,2.6913146166510904
600.0,320.0,2.18652241113076
600.0,340.0,1.731636086392332
600.0,360.0,1.3384320683642854
600.0,380.0,1.0116110946057062
600.0,400.0,0.7494280567222374
600.0,420.0,0.545492776183351
600.0,440.0,0.3909557887933787
600.0,460.0,0.2763816731872864
600.0,480.0,0.19298159959649228
600.0,500.0,0.1332223013959231
600.0,520.0,0.09099326882473699
600.0,540.0,0.061525424667539644
600.0,560.0,0.04120095334063381
600.0,580.0,0.02733582597562843
600.0,600.0,0.017975287341171625
600.0,620.0,0.011718491965895628
600.0,640.0,0.007576057047422941
600.0,660.0,0.004858527011635503
600.0,680.0,0.003091442232369544
600.0,700.0,0.0019521298176301083
600.0,720.0,0.0012235826655748348
600.0,740.0,0.0007613957581652311
600.0,760.0,0.00047044008237530436
600.0,780.0,0.00028864705704966453
600.0,800.0,0.00017588875542287605
600.0,820.0,0.00010644882676915259
600.0,840.0,6.398481521994778e-05
600.0,860.0,3.819474500851906e-05
600.0,880.0,2.2634264848792054e-05
600.0,900.0,1.3301006010343489e-05
600.0,920.0,7.724528550475359e-06
600.0,940.0,4.3855378735897495e-06
600.0,960.0,2.346758815203375e-06
600.0,980.0,1.0174903573735873e-06
600.0,1000.0,0.0
620.0,-1000.0,0.0
620.0,-980.0,5.171022765169029e-07
620.0,-960.0,1.1922683708503152e-06
620.0,-940.0,2.2270565878065905e-06
620.0,-920.0,3.920719206708218e-06
620.0,-900.0,6.7481452000855235e-06
620.0,-880.0,1.1479689364968934e-05
620.0,-860.0,1.9369849931539286e-05
620.0,-840.0,3.24558713075922e-05
620.0,-820.0,5.4029196911600056e-05
620.0,-800.0,8.937588424860537e-05
620.0,-780.0,0.00014693181225627116
620.0,-760.0,0.0002400720742422585
620.0,-740.0,0.000389861442515276
620.0,-720.0,0.0006292477792188394
620.0,-700.0,0.0010094004596821844
620.0,-680.0,0.001609203450191052
620.0,-660.0,0.0025493337052269302
620.0,-640.0,0.004012917233081031
620.0,-620.0,0.006275478555481245
620.0,-600.0,0.009747782588285675
620.0,-580.0,0.01503615233017697
620.0,-560.0,0.02302574980334509
620.0,-540.0,0.03499271371395384
620.0,-520.0,0.05275012722239818
620.0,-500.0,0.078829095938067
620.0,-480.0,0.11668757311249188
620.0,-460.0,0.17092340758052255
620.0,-440.0,0.24744286248755762
620.0,-420.0,0.3535041261756715
620.0,-400.0,0.49752803244784033
620.0,-380.0,0.6885664867364706
620.0,-360.0,0.9353673520225513
620.0,-340.0,1.2450811550085537
620.0,-320.0,1.6217917144078713
620.0,-300.0,2.065157628476513
620.0,-280.0,2.569465995751596
620.0,-260.0,3.1233128947671864
620.0,-240.0,3.7099810447286057
620.0,-220.0,4.30844730717691
620.0,-200.0,4.89486355457957
620.0,-180.0,5.444321147337248
620.0,-160.0,5.932715931001566
620.0,-140.0,6.338556259266499
620.0,-120.0,6.644585587985781
620.0,-100.0,6.839115923728997
620.0,-80.0,6.916986674583811
620.0,-60.0,6.880075815107487
620.0,-40.0,6.737298213695087
620.0,-20.0,6.504031463915975
620.0,0.0,6.200916569999515
620.0,20.0,5.851999284523327
620.0,40.0,5.482230045730341
620.0,60.0,5.114464261280268
620.0,80.0,4.766335924561903
620.0,100.0,4.447684589554652
620.0,120.0,4.159409039161253
620.0,140.0,3.894394425274587
620.0,160.0,3.6404162991466142
620.0,180.0,3.3840798514489516
620.0,200.0,3.1145199172266413
620.0,220.0,2.825916170104255
620.0,240.0,2.518481252542898
620.0,260.0,2.198048198321908
620.0,280.0,1.8746056504481952
620.0,300.0,1.5601990434642683
620.0,320.0,1.2666431307147108
620.0,340.0,1.0035078086313731
620.0,360.0,0.7767954205629215
620.0,380.0,0.5885536029769554
620.0,400.0,0.4373730837046931
620.0,420.0,0.3194403262701597
620.0,440.0,0.22971204126382394
620.0,460.0,0.16288314688217448
620.0,480.0,0.11401610503344067
620.0,500.0,0.078855931074259
620.0,520.0,0.05392291170505205
620.0,540.0,0.036476741832539454
620.0,560.0,0.0244206165487678
620.0,580.0,0.016186927243283612
620.0,600.0,0.010626552728256038
620.0,620.0,0.006911654922675729
620.0,640.0,0.004455185765466857
620.0,660.0,0.0028468748904008825
620.0,680.0,0.001803877483137546
620.0,700.0,0.0011336830781375944
620.0,720.0,0.0007068453213704732
620.0,740.0,0.00043731970407371565
620.0,760.0,0.0002685347576290732
620.0,780.0,0.00016368309012434838
620.0,800.0,9.905420712112127e-05
620.0,820.0,5.95193408921985e-05
620.0,840.0,3.551314016083876e-05
620.0,860.0,2.1040406254976398e-05
620.0,880.0,1.2374706528315996e-05
620.0,900.0,7.217710708280483e-06
620.0,920.0,4.16139605343711e-06
620.0,940.0,2.3468261261976825e-06
620.0,960.0,1.2487568700954967e-06
620.0,980.0,5.393375957549656e-07
620.0,1000.0,0.0
640.0,-1000.0,0.0
640.0,-980.0,2.670560730386617e-07
640.0,-960.0,6.1817032032731e-07
640.0,-940.0,1.1614085803367416e-06
640.0,-920.0,2.05903255802779e-06
640.0,-900.0,3.571464307191747e-06
640.0,-880.0,6.125731640770374e-06
640.0,-860.0,1.0424501506578574e-05
640.0,-840.0,1.7620514407262616e-05
640.0,-820.0,2.9594805257946022e-05
640.0,-800.0,4.939785351381679e-05
640.0,-780.0,8.194409732956569e-05
640.0,-760.0,0.00013509680261472487
640.0,-740.0,0.0002213486275590604
640.0,-720.0,0.0003604021549341089
640.0,-700.0,0.0005830956459417703
640.0,-680.0,0.000937316652939489
640.0,-660.0,0.0014968167718180695
640.0,-640.0,0.0023742023660695637
640.0,-620.0,0.00373984245425402
640.0,-600.0,0.005849006089129295
640.0,-580.0,0.00908018263137238
640.0,-560.0,0.01398814001413813
640.0,-540.0,0.0213755854351052
640.0,-520.0,0.032386806656706346
640.0,-500.0,0.04862450509517073
640.0,-480.0,0.0722858338563345
640.0,-460.0,0.10630377475967243
640.0,-440.0,0.15446426413932188
640.0,-420.0,0.2214490396126017
640.0,-400.0,0.3127351163171822
640.0,-380.0,0.434276814901861
640.0,-360.0,0.5919214487703459
640.0,-340.0,0.790573623750656
640.0,-320.0,1.033212562521842
640.0,-300.0,1.3199449552674725
640.0,-280.0,1.6473012288473279
640.0,-260.0,2.007939672822207
640.0,-240.0,2.3908314407777493
640.0,-220.0,2.7819009616513974
640.0,-200.0,3.165024115174447
640.0,-180.0,3.5232521072515794
640.0,-160.0,3.8401256392761285
640.0,-140.0,4.100958207315655
640.0,-120.0,4.2939875260109925
640.0,-100.0,4.411313358422125
640.0,-80.0,4.449555935576035
640.0,-60.0,4.410181745271304
640.0,-40.0,4.299454098327131
640.0,-20.0,4.127976672797281
640.0,0.0,3.9098126107052553
640.0,20.0,3.661185833376114
640.0,40.0,3.398815573175597
640.0,60.0,3.1380135753792024
640.0,80.0,2.8907927799072817
640.0,100.0,2.6643700920539253
640.0,120.0,2.460506936806873
640.0,140.0,2.27599843268745
640.0,160.0,2.1042631527218476
640.0,180.0,1.9375691877473298
640.0,200.0,1.7692245797540151
640.0,220.0,1.595167849094516
640.0,240.0,1.4146862695361204
640.0,260.0,1.2302716720373232
640.0,280.0,1.0468029899154365
640.0,300.0,0.8703320394167376
640.0,320.0,0.7067811618087766
640.0,340.0,0.5608493231812182
640.0,360.0,0.4353513530649607
640.0,380.0,0.33107690510882726
640.0,400.0,0.24709080299030894
640.0,420.0,0.18127977827068872
640.0,440.0,0.13093384688485282
640.0,460.0,0.09321807713996975
640.0,480.0,0.06548215138817608
640.0,500.0,0.045421353035307165
640.0,520.0,0.031130368114506476
640.0,540.0,0.021092166409099045
640.0,560.0,0.014133986317743943
640.0,580.0,0.009371022301177699
640.0,600.0,0.006149580062166249
640.0,620.0,0.003995641988514884
640.0,640.0,0.0025712729347582898
640.0,660.0,0.0016393095836486906
640.0,680.0,0.0010357362721865903
640.0,700.0,0.0006486805226510275
640.0,720.0,0.00040282636054662013
640.0,740.0,0.0002480936985745812
640.0,760.0,0.00015157340509211952
640.0,780.0,9.188205612826034e-05
640.0,800.0,5.527401845890255e-05
640.0,820.0,3.300387375273833e-05
640.0,840.0,1.9562093074583854e-05
640.0,860.0,1.1510322428800988e-05
640.0,880.0,6.721970587914012e-06
640.0,900.0,3.892766478803087e-06
640.0,920.0,2.228651994750495e-06
640.0,940.0,1.2485737792376947e-06
640.0,960.0,6.606348589780882e-07
640.0,980.0,2.8421476835626964e-07
640.0,1000.0,0.0
660.0,-1000.0,0.0
660.0,-980.0,1.3719356808886445e-07
660.0,-960.0,3.1892260098013926e-07
660.0,-940.0,6.029245651613896e-07
660.0,-920.0,1.0768858693040917e-06
660.0,-900.0,1.883126001573638e-06
660.0,-880.0,3.257478813730193e-06
660.0,-860.0,5.591892286711873e-06
660.0,-840.0,9.535553419436374e-06
660.0,-820.0,1.6157631466820377e-05
660.0,-800.0,2.720747423594553e-05
660.0,-780.0,4.5527391644123266e-05
660.0,-760.0,7.570199053853032e-05
660.0,-740.0,0.00012507048744037874
660.0,-720.0,0.0002052900360094623
660.0,-700.0,0.00033472604099777086
660.0,-680.0,0.0005420686387395227
660.0,-660.0,0.0008717434645667925
660.0,-640.0,0.0013919103896379553
660.0,-620.0,0.0022061346447542814
660.0,-600.0,0.0034701707756434677
660.0,-580.0,0.0054157005656451295
660.0,-560.0,0.00838324686309987
660.0,-540.0,0.012866697437342261
660.0,-520.0,0.019571621439741754
660.0,-500.0,0.029488325855777528
660.0,-480.0,0.04397757982352958
660.0,-460.0,0.06486112400648054
660.0,-440.0,0.09449968010321987
660.0,-420.0,0.13582858653704685
660.0,-400.0,0.19230858410165044
660.0,-380.0,0.26774384111526295
660.0,-360.0,0.3659310086742838
660.0,-340.0,0.4901389331557744
660.0,-320.0,0.6424740123593434
660.0,-300.0,0.8232409281506343
660.0,-280.0,1.030435632927055
660.0,-260.0,1.2594910257483976
660.0,-240.0,1.5033423738307907
660.0,-220.0,1.7528128897583581
660.0,-200.0,1.9972641860872928
660.0,-180.0,2.2254240006832773
660.0,-160.0,2.426294047811249
660.0,-140.0,2.5900465857755766
660.0,-120.0,2.708831140850235
660.0,-100.0,2.777427197400331
660.0,-80.0,2.7936919715606967
660.0,-60.0,2.758764251010364
660.0,-40.0,2.6769966370369134
660.0,-20.0,2.555601104212819
660.0,0.0,2.4040090761712416
660.0,20.0,2.2329705873046293
660.0,40.0,2.0534516391428466
660.0,60.0,1.8754374180202316
660.0,80.0,1.7068077286986798
660.0,100.0,1.5525002898697537
660.0,120.0,1.4141781628873802
660.0,140.0,1.2905284909150772
660.0,160.0,1.1781426481084198
660.0,180.0,1.0727372426056598
660.0,200.0,0.9703761558296353
660.0,220.0,0.8683929733450236
660.0,240.0,0.7658473869976845
660.0,260.0,0.6634989692734785
660.0,280.0,0.5633952061690545
660.0,300.0,0.4682357670539162
660.0,320.0,0.3806967214083465
660.0,340.0,0.3028798353637802
660.0,360.0,0.23599498187414267
660.0,380.0,0.18030107917655117
660.0,400.0,0.1352521281067526
660.0,420.0,0.09975113712929311
660.0,440.0,0.07241709094228978
660.0,460.0,0.05180353512219449
660.0,480.0,0.036546261255089946
660.0,500.0,0.02544471049708488
660.0,520.0,0.017493587947225227
660.0,540.0,0.011882456489483084
660.0,560.0,0.007977602430227907
660.0,580.0,0.005296040711978681
660.0,600.0,0.003477787405989962
660.0,620.0,0.0022598358457598493
660.0,640.0,0.0014534957060052642
660.0,660.0,0.0009256512375965865
660.0,680.0,0.0005838555913258171
660.0,700.0,0.0003648463861518187
660.0,720.0,0.00022593219014420133
660.0,740.0,0.000138682417000055
660.0,760.0,8.440076419588502e-05
660.0,780.0,5.0939390911980786e-05
660.0,800.0,3.0495622712326723e-05
660.0,820.0,1.8112679670917626e-05
660.0,840.0,1.067478949660486e-05
660.0,860.0,6.243147497916468e-06
660.0,880.0,3.6229207197413384e-06
660.0,900.0,2.0844117433751533e-06
660.0,920.0,1.1855543574489493e-06
660.0,940.0,6.600472315474923e-07
660.0,960.0,3.4735046314484055e-07
660.0,980.0,1.4886867682569118e-07
660.0,1000.0,0.0
680.0,-1000.0,0.0
680.0,-980.0,7.018668676780521e-08
680.0,-960.0,1.6388810157291653e-07
680.0,-940.0,3.1184593422029273e-07
680.0,-920.0,5.612722504132882e-07
680.0,-900.0,9.896257201118263e-07
680.0,-880.0,1.7265419806904787e-06
680.0,-860.0,2.9894765341242827e-06
680.0,-840.0,5.141771692531035e-06
680.0,-820.0,8.786824496773495e-06
680.0,-800.0,1.4919698011352074e-05
680.0,-780.0,2.5169168854084302e-05
680.0,-760.0,4.218065410783721e-05
680.0,-740.0,7.021621141145412e-05
680.0,-720.0,0.00011608520739503578
680.0,-700.0,0.00019057264070859373
680.0,-680.0,0.00031060685811186867
680.0,-660.0,0.0005025107313822577
680.0,-640.0,0.0008068166478415929
680.0,-620.0,0.0012853007790953434
680.0,-600.0,0.0020311058263982845
680.0,-580.0,0.0031830614643945155
680.0,-560.0,0.004945540496613414
680.0,-540.0,0.007615321153091208
680.0,-520.0,0.01161679467132267
680.0,-500.0,0.017546168761374614
680.0,-480.0,0.02622361794375901
680.0,-460.0,0.03874903828309045
680.0,-440.0,0.05655167071642365
680.0,-420.0,0.0814164545274673
680.0,-400.0,0.11546210950095272
680.0,-380.0,0.16104144033468207
680.0,-360.0,0.2205389810894427
680.0,-340.0,0.2960598402110396
680.0,-320.0,0.38903579382706294
680.0,-300.0,0.49981049014059253
680.0,-280.0,0.6272889874250053
680.0,-260.0,0.7687349380967117
680.0,-240.0,0.9197709237491074
680.0,-220.0,1.0745954799316624
680.0,-200.0,1.2263900391424993
680.0,-180.0,1.3678613046844206
680.0,-160.0,1.4918522304707182
680.0,-140.0,1.591954692878601
680.0,-120.0,1.6630640328119668
680.0,-100.0,1.7018257073665009
680.0,-80.0,1.7069349467670338
680.0,-60.0,1.6792608642067042
680.0,-40.0,1.6217773630743366
680.0,-20.0,1.5392955569748226
680.0,0.0,1.4380077321092464
680.0,20.0,1.3248725770251837
680.0,40.0,1.2068961593340661
680.0,60.0,1.090391375649817
680.0,80.0,0.9803242532327574
680.0,100.0,0.8798662495772144
680.0,120.0,0.7902516434653484
680.0,140.0,0.7109790106539133
680.0,160.0,0.6403072347883512
680.0,180.0,0.5759145256136632
680.0,200.0,0.5155517895719678
680.0,220.0,0.4575431896374638
680.0,240.0,0.40104925310748624
680.0,260.0,0.34608079660310026
680.0,280.0,0.29331190919355127
680.0,300.0,0.24377686426243292
680.0,320.0,0.19854667529391895
680.0,340.0,0.1584672005048294
680.0,360.0,0.12400753562866496
680.0,380.0,0.09522629049313756
680.0,400.0,0.07182915506336263
680.0,420.0,0.05327493499536777
680.0,440.0,0.03888998423009938
680.0,460.0,0.02796492941356849
680.0,480.0,0.019823047230530955
680.0,500.0,0.013860650103034798
680.0,520.0,0.009565180444748543
680.0,540.0,0.006517949928994905
680.0,560.0,0.004387605952224453
680.0,580.0,0.002918884441292086
680.0,600.0,0.0019197287178907188
680.0,620.0,0.0012486682997839066
680.0,640.0,0.0008034902868851608
680.0,660.0,0.000511652864507585
680.0,680.0,0.0003225226682677533
680.0,700.0,0.00020130689137287292
680.0,720.0,0.000124448409006413
680.0,740.0,7.62196018813355e-05
680.0,760.0,4.6259466428441164e-05
680.0,780.0,2.7828941968084783e-05
680.0,800.0,1.6597982179218084e-05
680.0,820.0,9.816796962321226e-06
680.0,840.0,5.758655332307806e-06
680.0,860.0,3.350889028822185e-06
680.0,880.0,1.9339778885590865e-06
680.0,900.0,1.1063428084519947e-06
680.0,920.0,6.255829876572992e-07
680.0,940.0,3.4631152699024855e-07
680.0,960.0,1.8133723696119985e-07
680.0,980.0,7.744309301361459e-08
680.0,1000.0,0.0
700.0,-1000.0,0.0
700.0,-980.0,3.5780331263101155e-08
700.0,-960.0,8.393034998555839e-08
700.0,-940.0,1.6075289988204539e-07
700.0,-920.0,2.915525379848869e-07
700.0,-900.0,5.182650608680978e-07
700.0,-880.0,9.11716320209757e-07
700.0,-860.0,1.5917088705420133e-06
700.0,-840.0,2.7599809113421477e-06
700.0,-820.0,4.7539982372819264e-06
700.0,-800.0,8.134054486563761e-06
700.0,-780.0,1.3823031377927081e-05
700.0,-760.0,2.332848508619148e-05
700.0,-740.0,3.9091955210315545e-05
700.0,-720.0,6.503250869008239e-05
700.0,-700.0,0.0001073830644063475
700.0,-680.0,0.0001759620959494236
700.0,-660.0,0.00028608341279956235
700.0,-640.0,0.00046138640760789084
700.0,-620.0,0.0007379709677815779
700.0,-600.0,0.001170344678467984
700.0,-580.0,0.0018398275151264363
700.0,-560.0,0.0028661893833753665
700.0,-540.0,0.004423370989290453
700.0,-520.0,0.006760066649352637
700.0,-500.0,0.010225569186926603
700.0,-480.0,0.015300345962496662
700.0,-460.0,0.022629011498884202
700.0,-440.0,0.03305039059769034
700.0,-420.0,0.04761521175981168
700.0,-400.0,0.06757734578168569
700.0,-380.0,0.09434132245115331
700.0,-360.0,0.12935024148857951
700.0,-340.0,0.17390729989705664
700.0,-320.0,0.22894167810272406
700.0,-300.0,0.29475128599099576
700.0,-280.0,0.37077220214883677
700.0,-260.0,0.45542877529409737
700.0,-240.0,0.5461060886000024
700.0,-220.0,0.6392623192048872
700.0,-200.0,0.7306715114494472
700.0,-180.0,0.8157656181930686
700.0,-160.0,0.8900322718684638
700.0,-140.0,0.9494212947137433
700.0,-120.0,0.9907158692810654
700.0,-100.0,1.0118307643445719
700.0,-80.0,1.0120081141168242
700.0,-60.0,0.991890139967654
700.0,-40.0,0.9534579060740848
700.0,-20.0,0.8998362260716277
700.0,0.0,0.8349777786434394
700.0,20.0,0.7632545243845752
700.0,40.0,0.6890007572886342
700.0,60.0,0.6160668657987741
700.0,80.0,0.547451164441933
700.0,100.0,0.48507261067709107
700.0,120.0,0.42972510115485
700.0,140.0,0.38121594185726937
700.0,160.0,0.33864770864810423
700.0,180.0,0.3007702363399652
700.0,200.0,0.266320186055542
700.0,220.0,0.2342805835006049
700.0,240.0,0.20402288860482343
700.0,260.0,0.175327647042394
700.0,280.0,0.14830750937609025
700.0,300.0,0.12327337710607117
700.0,320.0,0.1005887435623874
700.0,340.0,0.08054966994337129
700.0,360.0,0.06331190364869557
700.0,380.0,0.04886846889389979
700.0,400.0,0.03706693473020383
700.0,420.0,0.027649139502485705
700.0,440.0,0.02029707824543899
700.0,460.0,0.014673797630011693
700.0,480.0,0.010453994649753372
700.0,500.0,0.007343442504459744
700.0,520.0,0.005088827947166914
700.0,540.0,0.0034804798213625655
700.0,560.0,0.0023504418551854667
700.0,580.0,0.001567908417906776
700.0,600.0,0.001033505283497181
700.0,620.0,0.0006734040306363004
700.0,640.0,0.000433861897977092
700.0,660.0,0.0002764870134037399
700.0,680.0,0.00017433070651473581
700.0,700.0,0.00010878579234111477
700.0,720.0,6.720292715589416e-05
700.0,740.0,4.11089502850772e-05
700.0,760.0,2.4907344861296404e-05
700.0,780.0,1.4950932071608864e-05
700.0,800.0,8.893275243253202e-06
700.0,820.0,5.24330439846397e-06
700.0,840.0,3.064678753809957e-06
700.0,860.0,1.7760751537353978e-06
700.0,880.0,1.0205026154218822e-06
700.0,900.0,5.809859172626815e-07
700.0,920.0,3.2687552336714684e-07
700.0,940.0,1.8005617331270998e-07
700.0,960.0,9.386482872118647e-08
700.0,980.0,3.9959365855192205e-08
700.0,1000.0,0.0
720.0,-1000.0,0.0
720.0,-980.0,1.817779191462734e-08
720.0,-960.0,4.283295040709303e-08
720.0,-940.0,8.25674940520603e-08
720.0,-920.0,1.5086437897372458e-07
720.0,-900.0,2.702725063549336e-07
720.0,-880.0,4.791846335663336e-07
720.0,-860.0,8.430193090942972e-07
720.0,-840.0,1.4726770602002194e-06
720.0,-820.0,2.5548178711081168e-06
720.0,-800.0,4.401107149498975e-06
720.0,-780.0,7.527541935379694e-06
720.0,-760.0,1.278091763623165e-05
720.0,-740.0,2.1538274506892565e-05
720.0,-720.0,3.601789246372502e-05
720.0,-700.0,5.975850753952825e-05
720.0,-680.0,9.834862285026786e-05
720.0,-660.0,0.00016052199666126519
720.0,-640.0,0.0002597804508895219
720.0,-620.0,0.00041676223488147716
720.0,-600.0,0.0006626426672965336
720.0,-580.0,0.0010439290834999176
720.0,-560.0,0.001629081972609076
720.0,-540.0,0.002517432497251966
720.0,-520.0,0.00385082422243454
720.0,-500.0,0.005828200111530299
720.0,-480.0,0.008722856897347654
720.0,-460.0,0.012901131292770006
720.0,-440.0,0.01883970633834224
720.0,-420.0,0.02713649923584466
720.0,-400.0,0.038507526151438064
720.0,-380.0,0.05376014447060299
720.0,-360.0,0.07373323199272058
720.0,-340.0,0.09919897962413135
720.0,-320.0,0.13072990760353018
720.0,-300.0,0.16854698150734276
720.0,-280.0,0.2123761050879804
720.0,-260.0,0.2613455631966293
720.0,-240.0,0.3139529433744467
720.0,-220.0,0.3681175526123178
720.0,-200.0,0.4213177624209105
720.0,-180.0,0.4707973243575317
720.0,-160.0,0.513814099605028
720.0,-140.0,0.5478998957122999
720.0,-120.0,0.5711003621270893
720.0,-100.0,0.5821676087778165
720.0,-80.0,0.580684007301994
720.0,-60.0,0.5671027019083897
720.0,-40.0,0.5426984199643757
720.0,-20.0,0.5094312451399536
720.0,0.0,0.46973605449241124
720.0,20.0,0.426260822266532
720.0,40.0,0.381586611879894
720.0,60.0,0.3379684497150647
720.0,80.0,0.2971363866730331
720.0,100.0,0.26018746306699636
720.0,120.0,0.22758200344399063
720.0,140.0,0.1992355231184703
720.0,160.0,0.17467746814910415
720.0,180.0,0.15323678072671457
720.0,200.0,0.134214728779955
720.0,220.0,0.1170154637554533
720.0,240.0,0.10121951286819726
720.0,260.0,0.08660018616448133
720.0,280.0,0.0730945489146729
720.0,300.0,0.060747457485236765
720.0,320.0,0.0496485352200016
720.0,340.0,0.03987837081533507
720.0,360.0,0.03147340616510028
720.0,380.0,0.024411517344636716
720.0,400.0,0.018614571738408758
720.0,420.0,0.013961498041715023
720.0,440.0,0.010305432253566822
720.0,460.0,0.007490186367627375
720.0,480.0,0.005363405215053705
720.0,500.0,0.0037855358336083915
720.0,520.0,0.0026348541315971493
720.0,540.0,0.00180933393180279
720.0,560.0,0.001226286595615627
720.0,580.0,0.0008206223256736497
720.0,600.0,0.0005424125485645982
720.0,620.0,0.00035424130973421336
720.0,640.0,0.00022866088332875432
720.0,660.0,0.0001459287681304659
720.0,680.0,9.210292572384217e-05
720.0,700.0,5.7505743869634834e-05
720.0,720.0,3.552806348874804e-05
720.0,740.0,2.172538853729707e-05
720.0,760.0,1.3152517085522592e-05
720.0,780.0,7.88500090673705e-06
720.0,800.0,4.682188541460144e-06
720.0,820.0,2.754535210966905e-06
720.0,840.0,1.6057904527404316e-06
720.0,860.0,9.277588376333215e-07
720.0,880.0,5.312226262275268e-07
720.0,900.0,3.012703246501072e-07
720.0,920.0,1.6880559634173512e-07
720.0,940.0,9.259951972466176e-08
720.0,960.0,4.809134911269852e-08
720.0,980.0,2.0417167979830528e-08
720.0,1000.0,0.0
740.0,-1000.0,0.0
740.0,-980.0,9.198905248443354e-09
740.0,-960.0,2.1769866081518874e-08
740.0,-940.0,4.2222043223015916e-08
740.0,-920.0,7.768533792242183e-08
740.0,-900.0,1.401796463831457e-07
740.0,-880.0,2.5031441050882977e-07
740.0,-860.0,4.4342599403325766e-07
740.0,-840.0,7.797553186529758e-07
740.0,-820.0,1.3612111677045628e-06
740.0,-800.0,2.3587277566717935e-06
740.0,-780.0,4.056456162308861e-06
740.0,-760.0,6.92237412140437e-06
740.0,-740.0,1.1719827213422575e-05
740.0,-720.0,1.9681642141195134e-05
740.0,-700.0,3.277855252350303e-05
740.0,-680.0,5.4127663870135065e-05
